index,Rooms,Type,Price,Postcode,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,index,zipcode,airbnb price mean,airbnb record count,airbnb weekly price_mean,airbnb monthly price mean,Price_log
8152,3,h,944000.0,3042.0,,,-37.7473,144.8905,Western Metropolitan,36.0,3042.0,81.57142857142857,35.0,568.2,1800.75,5.974971994298069
8153,2,u,510000.0,3042.0,69.0,2013.0,-37.7343,144.8824,Western Metropolitan,36.0,3042.0,81.57142857142857,35.0,568.2,1800.75,5.707570176097937
8154,1,u,325000.0,3042.0,58.0,2015.0,-37.7355,144.8874,Western Metropolitan,36.0,3042.0,81.57142857142857,35.0,568.2,1800.75,5.511883360978874
8155,3,t,800000.0,3042.0,151.0,2015.0,-37.7418,144.8833,Western Metropolitan,36.0,3042.0,81.57142857142857,35.0,568.2,1800.75,5.903089986991944
8156,3,h,1450000.0,3042.0,,,-37.7368,144.8886,Western Metropolitan,36.0,3042.0,81.57142857142857,35.0,568.2,1800.75,6.161368002234975
8157,3,u,500000.0,3042.0,94.0,2012.0,-37.736,144.8886,Western Metropolitan,36.0,3042.0,81.57142857142857,35.0,568.2,1800.75,5.698970004336019
8158,1,h,1405000.0,3042.0,,,-37.7356,144.8799,Western Metropolitan,36.0,3042.0,81.57142857142857,35.0,568.2,1800.75,6.1476763242410986
8159,2,h,1343000.0,3070.0,,,-37.777,144.99200000000005,Northern Metropolitan,59.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,6.128076012668715
8160,2,u,680000.0,3070.0,70.0,2009.0,-37.7679,144.9994,Northern Metropolitan,59.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,5.832508912706237
8161,2,h,695000.0,3070.0,,1975.0,-37.7715,145.0075,Northern Metropolitan,59.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,5.841984804590114
8162,2,u,420000.0,3070.0,,,-37.7836,145.0139,Northern Metropolitan,59.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,5.623249290397901
8163,3,h,1300000.0,3070.0,108.0,1915.0,-37.7717,144.995,Northern Metropolitan,59.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,6.113943352306837
8164,2,h,995000.0,3070.0,110.0,2004.0,-37.7634,144.9985,Northern Metropolitan,59.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,5.997823080745725
8166,4,h,1822000.0,3070.0,,1900.0,-37.7825,145.0072,Northern Metropolitan,59.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,6.260548372636979
8167,1,u,280000.0,3070.0,,1970.0,-37.7827,145.0113,Northern Metropolitan,59.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,5.447158031342219
8168,2,h,1100000.0,3070.0,,,-37.7767,144.9924,Northern Metropolitan,59.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,6.041392685158225
8169,3,h,1610000.0,3070.0,,,-37.7744,145.0077,Northern Metropolitan,59.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,6.20682587603185
8170,2,h,970000.0,3070.0,,,-37.7681,145.0119,Northern Metropolitan,59.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,5.986771734266245
8171,2,h,970000.0,3070.0,,,-37.7806,145.0097,Northern Metropolitan,59.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,5.986771734266245
8172,4,h,2990000.0,3070.0,,,-37.7721,145.0004,Northern Metropolitan,59.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,6.47567118832443
8173,2,h,1050000.0,3070.0,85.0,1925.0,-37.7659,144.9903,Northern Metropolitan,59.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,6.021189299069938
8174,2,h,1290000.0,3070.0,,,-37.7741,145.0073,Northern Metropolitan,59.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,6.110589710299249
8175,2,u,471250.0,3070.0,,,-37.7836,145.0139,Northern Metropolitan,59.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,5.673251363213849
8176,3,h,1235000.0,3070.0,127.0,1960.0,-37.7677,145.0142,Northern Metropolitan,59.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,6.0916669575956846
8177,2,t,600000.0,3046.0,112.0,2015.0,-37.712,144.9175,Northern Metropolitan,39.0,3046.0,69.03333333333333,60.0,351.0,1076.6666666666667,5.778151250383644
8178,3,h,955000.0,3046.0,,1950.0,-37.7167,144.9127,Northern Metropolitan,39.0,3046.0,69.03333333333333,60.0,351.0,1076.6666666666667,5.980003371583746
8179,3,u,601000.0,3046.0,90.0,1990.0,-37.7131,144.9091,Northern Metropolitan,39.0,3046.0,69.03333333333333,60.0,351.0,1076.6666666666667,5.778874472002739
8180,3,h,755000.0,3046.0,170.0,2003.0,-37.7166,144.9104,Northern Metropolitan,39.0,3046.0,69.03333333333333,60.0,351.0,1076.6666666666667,5.8779469516291885
8181,3,h,1400000.0,3046.0,,,-37.7167,144.9216,Northern Metropolitan,39.0,3046.0,69.03333333333333,60.0,351.0,1076.6666666666667,6.146128035678238
8183,4,h,860000.0,3046.0,,,-37.7149,144.9153,Northern Metropolitan,39.0,3046.0,69.03333333333333,60.0,351.0,1076.6666666666667,5.9344984512435675
8185,4,h,1250000.0,3046.0,,,-37.7136,144.92700000000005,Northern Metropolitan,39.0,3046.0,69.03333333333333,60.0,351.0,1076.6666666666667,6.096910013008056
8186,3,u,648000.0,3046.0,94.0,1998.0,-37.7188,144.9243,Northern Metropolitan,39.0,3046.0,69.03333333333333,60.0,351.0,1076.6666666666667,5.811575005870593
8187,4,h,2525000.0,3166.0,,,-37.8952,145.0928,Southern Metropolitan,139.0,3166.0,113.14285714285714,70.0,459.2857142857143,1536.1666666666667,6.402261382454681
8188,4,h,1615000.0,3166.0,199.0,1920.0,-37.91,145.096,Southern Metropolitan,139.0,3166.0,113.14285714285714,70.0,459.2857142857143,1536.1666666666667,6.208172526667122
8189,3,u,655000.0,3166.0,104.0,1970.0,-37.8946,145.0944,Southern Metropolitan,139.0,3166.0,113.14285714285714,70.0,459.2857142857143,1536.1666666666667,5.816241299991783
8191,3,h,1205000.0,3166.0,,,-37.9066,145.0869,Southern Metropolitan,139.0,3166.0,113.14285714285714,70.0,459.2857142857143,1536.1666666666667,6.080987046910887
8192,2,h,676000.0,3166.0,,,-37.9067,145.0921,Southern Metropolitan,139.0,3166.0,113.14285714285714,70.0,459.2857142857143,1536.1666666666667,5.8299466959416355
8193,4,h,1145000.0,3166.0,,,-37.895,145.1014,Southern Metropolitan,139.0,3166.0,113.14285714285714,70.0,459.2857142857143,1536.1666666666667,6.058805486675907
8194,4,h,1600000.0,3166.0,213.0,1950.0,-37.8999,145.0993,Southern Metropolitan,139.0,3166.0,113.14285714285714,70.0,459.2857142857143,1536.1666666666667,6.204119982655925
8195,4,h,1840000.0,3166.0,222.0,1900.0,-37.898,145.0928,Southern Metropolitan,139.0,3166.0,113.14285714285714,70.0,459.2857142857143,1536.1666666666667,6.264817823009537
8196,3,h,1300000.0,3204.0,,1927.0,-37.9067,145.053,Southern Metropolitan,175.0,3204.0,114.6125,80.0,719.2222222222222,2936.0,6.113943352306837
8198,2,u,437500.0,3204.0,74.0,1970.0,-37.9023,145.0461,Southern Metropolitan,175.0,3204.0,114.6125,80.0,719.2222222222222,2936.0,5.640978057358332
8199,3,u,960000.0,3204.0,167.0,1995.0,-37.9034,145.0409,Southern Metropolitan,175.0,3204.0,114.6125,80.0,719.2222222222222,2936.0,5.982271233039568
8200,4,h,1486000.0,3204.0,,,-37.9051,145.0473,Southern Metropolitan,175.0,3204.0,114.6125,80.0,719.2222222222222,2936.0,6.172018809424556
8201,4,t,1425000.0,3204.0,189.0,2000.0,-37.9084,145.0532,Southern Metropolitan,175.0,3204.0,114.6125,80.0,719.2222222222222,2936.0,6.153814864344529
8202,1,u,311500.0,3204.0,,,-37.9032,145.0455,Southern Metropolitan,175.0,3204.0,114.6125,80.0,719.2222222222222,2936.0,5.493458050995188
8203,3,u,835000.0,3052.0,,1978.0,-37.7867,144.9572,Northern Metropolitan,44.0,3052.0,91.5111111111111,90.0,471.53846153846155,1633.1333333333334,5.921686475483602
8205,3,h,2790000.0,3052.0,120.0,1890.0,-37.7961,144.9538,Northern Metropolitan,44.0,3052.0,91.5111111111111,90.0,471.53846153846155,1633.1333333333334,6.445604203273597
8206,3,h,755000.0,3044.0,110.0,1950.0,-37.7215,144.9251,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.8779469516291885
8207,2,h,750000.0,3044.0,,,-37.7189,144.9508,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.8750612633917
8208,2,h,999000.0,3044.0,95.0,1920.0,-37.7306,144.9357,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.999565488225983
8209,3,h,800000.0,3044.0,,,-37.7182,144.9506,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.903089986991944
8210,4,h,800000.0,3044.0,131.0,1970.0,-37.7278,144.9463,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.903089986991944
8211,3,h,806000.0,3044.0,,,-37.7253,144.9467,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.90633504180509
8212,4,h,770000.0,3044.0,130.0,1960.0,-37.7195,144.9456,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.886490725172482
8213,2,u,496000.0,3044.0,,,-37.7218,144.9406,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.695481676490197
8214,3,h,585000.0,3044.0,129.0,2000.0,-37.7243,144.9473,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.767155866082181
8215,2,t,540000.0,3044.0,,,-37.7217,144.924,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.732393759822968
8216,3,h,708000.0,3044.0,94.0,1950.0,-37.7242,144.9424,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.850033257689769
8217,2,u,497000.0,3044.0,,1970.0,-37.7181,144.9322,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.696356388733332
8218,3,h,800000.0,3044.0,,,-37.7187,144.9433,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.903089986991944
8219,4,h,1395000.0,3044.0,,,-37.7302,144.9357,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,6.144574207609616
8220,2,u,427500.0,3044.0,75.0,1988.0,-37.7216,144.9292,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.630936119064192
8221,3,t,560000.0,3044.0,94.0,2009.0,-37.7177,144.9328,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.748188027006201
8223,2,t,520000.0,3044.0,82.0,2011.0,-37.7324,144.9377,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.7160033436347994
8224,3,h,1017500.0,3044.0,,,-37.7303,144.9445,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,6.007534417897258
8225,2,h,910000.0,3044.0,,,-37.724,144.9447,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.959041392321094
8227,3,h,770000.0,3044.0,,,-37.7186,144.9318,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.886490725172482
8228,3,h,1400000.0,3207.0,105.0,1910.0,-37.8368,144.9463,Southern Metropolitan,178.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,6.146128035678238
8229,2,u,520000.0,3207.0,54.0,2012.0,-37.8415,144.9412,Southern Metropolitan,178.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,5.7160033436347994
8230,2,h,1332000.0,3207.0,,,-37.8366,144.923,Southern Metropolitan,178.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,6.124504224834283
8231,2,h,801000.0,3207.0,90.0,2012.0,-37.84,144.939,Southern Metropolitan,178.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,5.903632516084238
8232,3,h,2400000.0,3207.0,226.0,1880.0,-37.8323,144.9463,Southern Metropolitan,178.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,6.380211241711606
8233,2,u,575000.0,3207.0,61.0,2008.0,-37.841,144.9386,Southern Metropolitan,178.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,5.7596678446896306
8234,2,u,950000.0,3207.0,,2005.0,-37.8392,144.9257,Southern Metropolitan,178.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,5.977723605288848
8235,2,u,730000.0,3207.0,,,-37.842,144.9413,Southern Metropolitan,178.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,5.863322860120456
8236,2,u,1110000.0,3207.0,,,-37.8427,144.9378,Southern Metropolitan,178.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,6.045322978786658
8237,2,u,2250000.0,3207.0,,,-37.8444,144.9421,Southern Metropolitan,178.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,6.352182518111363
8238,4,h,2700000.0,3207.0,156.0,1900.0,-37.8346,144.9358,Southern Metropolitan,178.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,6.431363764158987
8239,4,h,1375000.0,3207.0,,,-37.833,144.9377,Southern Metropolitan,178.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,6.138302698166282
8240,2,u,600000.0,3207.0,61.0,2005.0,-37.8443,144.9442,Southern Metropolitan,178.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,5.778151250383644
8241,2,u,1030000.0,3207.0,99.0,2005.0,-37.8424,144.9449,Southern Metropolitan,178.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,6.012837224705172
8242,3,h,1251000.0,3181.0,,,-37.851,145.0055,Southern Metropolitan,153.0,3181.0,148.1695652173913,460.0,868.1481481481482,3304.3823529411766,6.09725730969342
8243,2,h,1305000.0,3181.0,,,-37.8551,145.0058,Southern Metropolitan,153.0,3181.0,148.1695652173913,460.0,868.1481481481482,3304.3823529411766,6.1156105116743
8244,1,u,550000.0,3181.0,,1900.0,-37.8516,144.9943,Southern Metropolitan,153.0,3181.0,148.1695652173913,460.0,868.1481481481482,3304.3823529411766,5.740362689494244
8245,2,u,645000.0,3181.0,84.0,1920.0,-37.8513,144.9943,Southern Metropolitan,153.0,3181.0,148.1695652173913,460.0,868.1481481481482,3304.3823529411766,5.8095597146352675
8246,2,u,550000.0,3181.0,69.0,1976.0,-37.8542,145.0024,Southern Metropolitan,153.0,3181.0,148.1695652173913,460.0,868.1481481481482,3304.3823529411766,5.740362689494244
8247,1,u,410000.0,3181.0,,,-37.8529,145.0103,Southern Metropolitan,153.0,3181.0,148.1695652173913,460.0,868.1481481481482,3304.3823529411766,5.6127838567197355
8248,2,u,690000.0,3181.0,,,-37.8597,145.0093,Southern Metropolitan,153.0,3181.0,148.1695652173913,460.0,868.1481481481482,3304.3823529411766,5.838849090737256
8249,2,u,630000.0,3181.0,59.0,1970.0,-37.8538,145.0088,Southern Metropolitan,153.0,3181.0,148.1695652173913,460.0,868.1481481481482,3304.3823529411766,5.799340549453582
8250,2,u,685000.0,3181.0,87.0,1965.0,-37.8508,144.9874,Southern Metropolitan,153.0,3181.0,148.1695652173913,460.0,868.1481481481482,3304.3823529411766,5.835690571492425
8251,2,u,570000.0,3181.0,,,-37.8489,144.9903,Southern Metropolitan,153.0,3181.0,148.1695652173913,460.0,868.1481481481482,3304.3823529411766,5.7558748556724915
8252,1,h,860000.0,3181.0,54.0,1905.0,-37.8508,145.0051,Southern Metropolitan,153.0,3181.0,148.1695652173913,460.0,868.1481481481482,3304.3823529411766,5.9344984512435675
8253,3,h,880000.0,3181.0,,,-37.859,145.0038,Southern Metropolitan,153.0,3181.0,148.1695652173913,460.0,868.1481481481482,3304.3823529411766,5.944482672150168
8254,2,u,475000.0,3181.0,,,-37.8519,144.9948,Southern Metropolitan,153.0,3181.0,148.1695652173913,460.0,868.1481481481482,3304.3823529411766,5.676693609624866
8255,2,u,888000.0,3181.0,,,-37.849,145.0088,Southern Metropolitan,153.0,3181.0,148.1695652173913,460.0,868.1481481481482,3304.3823529411766,5.948412965778601
8256,2,u,413000.0,3072.0,,2009.0,-37.7499,145.0031,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.615950051656401
8257,3,h,1190000.0,3072.0,118.0,1935.0,-37.736,145.0033,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,6.075546961392531
8258,2,h,2000000.0,3072.0,,,-37.7424,145.0026,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,6.301029995663981
8259,3,h,1045000.0,3072.0,,,-37.7505,144.991,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,6.019116290447073
8260,3,h,1121000.0,3072.0,123.0,1925.0,-37.7438,144.9971,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,6.0496056125949735
8261,3,u,715000.0,3072.0,,1996.0,-37.7317,145.0083,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.854306041801081
8262,4,h,1200000.0,3072.0,,,-37.731,145.0115,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,6.079181246047625
8263,3,h,917500.0,3072.0,123.0,1965.0,-37.7336,145.0022,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.962606072924127
8264,4,h,770000.0,3072.0,,,-37.7386,145.0234,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.886490725172482
8265,3,h,800000.0,3072.0,124.0,1940.0,-37.7334,144.9873,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.903089986991944
8266,4,h,1075000.0,3072.0,146.0,1935.0,-37.7506,144.99,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,6.031408464251625
8267,3,h,1015000.0,3072.0,,,-37.7377,144.9911,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,6.006466042249231
8268,3,t,880000.0,3072.0,103.6,,-37.7506,145.0185,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.944482672150168
8269,3,h,1020000.0,3072.0,140.0,,-37.7353,145.0232,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,6.008600171761918
8270,3,h,1000000.0,3072.0,145.0,1950.0,-37.7373,144.9864,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,6.0
8271,3,h,1010000.0,3072.0,,,-37.7336,145.0168,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,6.004321373782642
8272,4,h,1110000.0,3072.0,,1935.0,-37.7489,144.9861,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,6.045322978786658
8273,2,h,800000.0,3072.0,,,-37.7356,145.0087,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.903089986991944
8274,3,h,910000.0,3072.0,90.0,1955.0,-37.7341,145.0275,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.959041392321094
8275,3,h,1215000.0,3072.0,,,-37.7452,145.0192,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,6.084576277934331
8276,2,h,2300000.0,3072.0,,,-37.7424,145.0026,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,6.361727836017593
8277,2,h,1108000.0,3072.0,,1940.0,-37.7521,145.0071,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,6.044539760392411
8278,3,h,801000.0,3072.0,,,-37.7305,144.9856,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.903632516084238
8279,3,h,1010000.0,3072.0,,,-37.7341,145.0096,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,6.004321373782642
8280,3,h,690000.0,3072.0,90.0,1960.0,-37.7536,145.0191,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.838849090737256
8281,2,h,630000.0,3072.0,,1955.0,-37.7442,144.9958,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.799340549453582
8282,3,h,1100000.0,3072.0,124.0,1950.0,-37.7344,145.0208,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,6.041392685158225
8283,3,h,1055000.0,3072.0,,,-37.7288,144.9849,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,6.023252459633712
8284,2,u,560000.0,3072.0,,,-37.7362,144.9885,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.748188027006201
8285,1,u,385000.0,3072.0,65.0,2011.0,-37.7316,145.0201,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.585460729508501
8286,4,h,741000.0,3073.0,,,-37.7148,145.019,Northern Metropolitan,62.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625,5.869818207979328
8287,3,h,725000.0,3073.0,,,-37.7039,145.0226,Northern Metropolitan,62.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625,5.860338006570994
8288,3,u,615000.0,3073.0,,,-37.7018,145.0134,Northern Metropolitan,62.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625,5.788875115775417
8289,2,u,406000.0,3073.0,,,-37.7093,145.0083,Northern Metropolitan,62.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625,5.608526033577194
8290,3,h,1010000.0,3073.0,,,-37.7258,145.0113,Northern Metropolitan,62.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625,6.004321373782642
8291,2,h,852000.0,3073.0,,,-37.712,145.0205,Northern Metropolitan,62.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625,5.9304395947667
8292,3,h,595000.0,3073.0,116.0,1970.0,-37.7152,144.9817,Northern Metropolitan,62.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625,5.77451696572855
8293,3,h,665000.0,3073.0,,,-37.6982,145.0043,Northern Metropolitan,62.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625,5.8228216453031045
8294,3,u,631000.0,3073.0,,,-37.714,145.007,Northern Metropolitan,62.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625,5.800029359244134
8295,4,h,905000.0,3073.0,142.0,1965.0,-37.7074,145.0276,Northern Metropolitan,62.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625,5.956648579205203
8297,3,t,815000.0,3073.0,1.0,2012.0,-37.7085,145.018,Northern Metropolitan,62.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625,5.911157608739977
